name,url,cuisines,area,timing,full_address,phonenumber,ishomedelivery,istakeaway,isindoorseating,isvegonly,dinner_ratings,dinner_reviews,delivery_ratings,delivery_reviews,knownfor,populardishes,peopleknownfor,averagecost,city,latitude,longitude,overall_rating,total_reviews,demand_score,restaurant_density,cost_index,cuisine_count,area_demand_score,area_avg_rating
Santripti,https://www.zomato.com/bangalore/santripti-1-electronic-city-bangalore,"north indian, chinese, fast food","Electronic City, Bangalore","12noon – 4:30pm, 6:30pm – 10:30pm (Today)","30/2, F2, Royal Square, Beretena Agrahara, Hosur Road, Electronic City, Bangalore",+917892120685,1,1,1,0,3.4,7,3.8,140,,,,800,Bangalore,,,3.5999999999999996,147,263.5,144,1.584513312462303,3,2521.7708333333335,3.872916666666667
Hello Cafe,https://www.zomato.com/bangalore/hello-cafe-electronic-city-bangalore,"fast food, burger, biryani, rolls, shake","Electronic City, Bangalore",12noon – 3am (Today),"70/71, Pushpa Nilaya, Narayana Reddy Layout, Phase 2, Electronic City, Bangalore",+917591977779,1,1,1,0,3.7,52,3.4,1512,,,,300,Bangalore,,,3.55,1564,952.0,144,0.5941924921733636,5,2521.7708333333335,3.872916666666667
Hotel Manarama,https://www.zomato.com/bangalore/hotel-manarama-electronic-city,"north indian, odia","Electronic City, Bangalore",11:30am – 10pm (Today),"6, Sri Jayappa Reddy Complex, Gate 6, Phase 1, Near Infosys, Electronic City, Bangalore",+919066149970,1,1,1,0,3.8,68,3.6,87,,,"Customizations Available, Comfort Food, Great Recommendations, Reasonable Prices, Polite Staff, Amazing Food",300,Bangalore,,,3.7,155,257.5,144,0.5941924921733636,2,2521.7708333333335,3.872916666666667
Indian Food Court,https://www.zomato.com/bangalore/indian-food-court-electronic-city,"north indian, chinese, fast food","Electronic City, Bangalore","9am – 4pm, 6pm – 11pm (Today)","G.S. Palya Road, Near Indian Bank ATM, Konappana Agrahara, Phase 2, Electronic City, Bangalore",+918150070377,1,1,1,0,3.8,133,3.6,5312,,,"Nice Food, Good Food, Quality, Ambience",400,Bangalore,,,3.7,5445,2902.5,144,0.7922566562311515,3,2521.7708333333335,3.872916666666667
Rolls And Smoothies Adda,https://www.zomato.com/bangalore/rolls-and-smoothies-adda-electronic-city-bangalore,"rolls, beverages, shake","Electronic City, Bangalore",10:30am – 10:30pm (Today),"1st Floor, Nanjunda Reddy Building, Dodda Thogur Main Road, Opposite Velankani Gate 2, Electronic City, Bangalore",+919164247999,1,1,1,0,3.1,13,3.4,292,,,,400,Bangalore,,,3.25,305,322.5,144,0.7922566562311515,3,2521.7708333333335,3.872916666666667
7 Days Restaurant,https://www.zomato.com/bangalore/7-days-restaurant-electronic-city,"north indian, chinese, arabian","Electronic City, Bangalore",11am – 4am (Today),"77, Srinivas Building, Konappana Agarahara, Near Infosys Gate 6, Electronic City, Bangalore",+917676628812,1,1,1,0,3.8,366,3.7,20500,,"Al Faham Chicken, Hyderabadi Chicken, Egg Noodles, Butter Naan, Biryani","Office Crowd, Amazing Taste, Polite Staff, Food Taste, Awesome Food, Seating",400,Bangalore,,,3.75,20866,10618.0,144,0.7922566562311515,3,2521.7708333333335,3.872916666666667
Mast Punjabi,https://www.zomato.com/bangalore/mast-punjabi-electronic-city-bangalore,"north indian, chinese","Electronic City, Bangalore",11am – 12midnight (Today),"Shop 6, RMR Complex, Neeladri Nagar, Phase 1, Electronic City, Bangalore",+917829219585,1,1,1,0,3.0,162,3.4,4833,,,"Customizations Available, Economical, Cute Little Place, Cordial Staff, Good Crowd, Great Recommendations",400,Bangalore,,,3.2,4995,2667.5,144,0.7922566562311515,2,2521.7708333333335,3.872916666666667
Gilly's Restobar,https://www.zomato.com/bangalore/gillys-restobar-electronic-city,"continental, north indian, chinese, salad, fast food, pizza, italian","Electronic City, Bangalore",12noon – 1am (Today),"Ashrith Corner, Near Ajmera Neeladri Road, Phase 1, Electronic City, Bangalore",+919606443391,1,1,1,0,4.4,3229,4.0,23,,"Draft Beer, Tangdi Kabab, Barbeque Chicken Pizza, Mushroom Masala, White Sauce Pasta, Crispy Corn","Rocking Music, Nice Foods, Great Foods, Best Pub, Good Server, Ambience is very Nice",1400,Bangalore,,,4.2,3252,1826.0,144,2.7728982968090303,7,2521.7708333333335,3.872916666666667
New Food Magic,https://www.zomato.com/bangalore/new-food-magic-electronic-city,"andhra, chinese, north indian, south indian","Electronic City, Bangalore",11am – 3am (Today),"61, Near Infosys Gate 6, Electronic City, Phase 1, Konappana Agrahara, Electronic City, Bangalore",+918105000008,1,1,1,0,3.1,108,3.9,2836,,,"Combos, Food Quantity, Packing, Good Food, Good Place, Taste",450,Bangalore,,,3.5,2944,1667.0,144,0.8912887382600454,4,2521.7708333333335,3.872916666666667
Ritz,https://www.zomato.com/bangalore/ritz-bommasandra,"north indian, chinese, thai, continental, beverages","Bommasandra, Bangalore",Opens at 7pm,"66, Hosur Road, Industrial Area, Bommasandra, Bangalore",+918042247048,1,1,1,0,3.0,47,3.3,41,,,"Good Ambience, Ambiance, Food, Taste",800,Bangalore,,,3.15,88,209.0,26,1.584513312462303,5,841.6730769230769,3.819230769230769
The Spicy Aroma,https://www.zomato.com/bangalore/the-spicy-aroma-electronic-city-bangalore,"south indian, north indian, bengali","Electronic City, Bangalore",9am – 11pm (Today),"71 Krishnappa Gowda Building, Phase 1, Doddathoguru, Electronic City, Bangalore",+919141017800,1,1,1,0,3.7,23,3.6,125,,,"Awesome Spot to Hangout, Infrastructure, Great Place for Family, Economical Price, Comforting Atmosphere, Best Food under Best Budget",600,Bangalore,,,3.6500000000000004,148,254.0,144,1.1883849843467271,3,2521.7708333333335,3.872916666666667
De Spicy Chowki,https://www.zomato.com/bangalore/de-spicy-chowki-bommasandra-bangalore,"north indian, chinese, mughlai, biryani, street food, rolls, desserts, beverages","Bommasandra, Bangalore",8:30am – 10:30pm (Today),"GM Infinite E-City Town, Clubhouse, Thirupalaya Road, Bommasandra, Bangalore",+919739262525,1,1,1,0,3.5,7,3.5,34,,,"Served Quickly, Healthy and Delicious, Quality, Ambience, Food",800,Bangalore,,,3.5,41,195.5,26,1.584513312462303,8,841.6730769230769,3.819230769230769
Shiv Durga Paratha & Fast Food,https://www.zomato.com/bangalore/shiv-durga-paratha-fast-food-electronic-city-bangalore,"chinese, north indian","Electronic City, Bangalore",,"595, Sree Yallamma Devi Nilaya, GS Palya Road, Vijaya Reddy Layout, Konappana Agrahara, Electronic City, Bangalore",+916366254028,1,1,1,0,3.6,24,4.0,41,,,"Very Affordable, Clean and Hygienic Place, Served Quickly, Delicious Taste, Mouth Watering Food, Best Food under Best Budget",200,Bangalore,,,3.8,65,232.5,144,0.39612832811557575,2,2521.7708333333335,3.872916666666667
Cappuccino,https://www.zomato.com/bangalore/cappuccino-1-electronic-city-bangalore,"south indian, north indian, fast food, shake","Electronic City, Bangalore",,"346, Ground Floor, Basapura Road, Near Doddathogur, Electronic City, Bangalore",+919895086646,1,1,0,0,3.5,9,3.2,162,,,"Spill Proof Packaging, Extensive Menu, Customizable Food, Great Portions, Fresh Food, Good Quality",200,Bangalore,,,3.35,171,245.5,144,0.39612832811557575,4,2521.7708333333335,3.872916666666667
Malabar Kitchens,https://www.zomato.com/bangalore/malabar-kitchens-electronic-city-bangalore,"south indian, kerala","Electronic City, Bangalore",24 Hours (Today),"103/77, Srinivas Reddy Building, Konappana Agrahara, Near Infosys Gate 6, Electronic City, Bangalore",+917676628812,1,1,0,0,2.8,5,3.9,122,,,,400,Bangalore,,,3.3499999999999996,127,258.5,144,0.7922566562311515,2,2521.7708333333335,3.872916666666667
The Grill Shack,https://www.zomato.com/bangalore/the-grill-shack-electronic-city-bangalore,"arabian, lebanese, north indian, fast food, beverages","Electronic City, Bangalore",11:30am – 11pm (Today),"187, Ground Floor, 3rd Cross, Phase 1, Neeladri Road, Electronic City, Bangalore",+919513289868,1,1,1,0,3.6,7,4.0,56,,,,400,Bangalore,,,3.8,63,231.5,144,0.7922566562311515,5,2521.7708333333335,3.872916666666667
GuruJi Food Point,https://www.zomato.com/bangalore/guruji-food-point-4-electronic-city-bangalore,"north indian, chinese","Electronic City, Bangalore",12noon – 11pm (Today),"507, Vanagurkappa Layout, Road, Electronic City, Bangalore",+917259384323,1,1,1,0,3.7,21,3.9,32,,,"Great Place for Family, Cheap and Affordable, Best in Service, Sanitised Service, Comforting Atmosphere, Served Quickly",200,Bangalore,,,3.8,53,221.5,144,0.39612832811557575,2,2521.7708333333335,3.872916666666667
Paradise Delicious,https://www.zomato.com/bangalore/paradise-delicious-electronic-city-bangalore,"fast food, chinese, street food, mughlai, north indian, beverages, biryani","Electronic City, Bangalore",10:34am – 10:30pm (Today),"132, Sampanna Building, Infosys Gate 6, Opposite Ayappa Temple, Electronic City, Bangalore",+917899407294,1,1,1,0,3.6,8,3.5,154,,,"Excellent Food and Service, Spill Proof Packaging, Presentation, Customizable Food, Elaborate Menu, Great Portions",400,Bangalore,,,3.55,162,256.0,144,0.7922566562311515,7,2521.7708333333335,3.872916666666667
Coorg Food Factory,https://www.zomato.com/bangalore/coorg-food-factory-electronic-city-bangalore,"chinese, south indian, biryani","Electronic City, Bangalore",12noon – 11:50pm (Today),"Shop 5, 56/1, Babu Reddy Building, Near Pattalamma Temple, Doddathogur, Electronic City, Bangalore",+918971235667,1,1,1,0,3.9,4,4.0,58,,,,450,Bangalore,,,3.95,62,231.0,144,0.8912887382600454,3,2521.7708333333335,3.872916666666667
Bazaar - Zone By The Park,https://www.zomato.com/bangalore/bazaar-zone-by-the-park-electronic-city,"north indian, pasta","Electronic City, Bangalore",7am – 11pm (Today),"26/A, Phase 1, Electronic City, Bangalore",+919513903105,1,0,1,0,4.1,630,3.5,48,,"Papad, Deserts, Pasta, Salad, Starters, Drinks","Buffet Variety and Quality, Ample Seating Area, New Menu, Good for Large Groups, Family Crowd, View",1400,Bangalore,,,3.8,678,514.0,144,2.7728982968090303,2,2521.7708333333335,3.872916666666667
Biriyani Zone,https://www.zomato.com/bangalore/biriyani-zone-electronic-city,"biryani, north indian, chinese, mughlai, kebab, seafood, ice cream, beverages","Electronic City, Bangalore","11:30am – 3:30pm, 6:30pm – 11pm (Today)","274, Neeladei Main Road, Electronic City, Bangalore",+917338256681,1,1,1,0,4.0,564,4.2,10500,,"Egg Noodles, Garlic Chicken, Mutton Biryani, Starters","Family Place, Good Quantity, Tasty, Awesome Food, Flavour, Good Taste",800,Bangalore,,,4.1,11064,5742.0,144,1.584513312462303,8,2521.7708333333335,3.872916666666667
Hyderabadi Spice,https://www.zomato.com/bangalore/hyderabadi-spice-2-electronic-city,"hyderabadi, andhra, chinese, biryani","Electronic City, Bangalore",Opens at 7pm,"Chandra Reddy Building Near Tech Mahindra Phase 2, Electronic City, Bangalore",+917795050707,1,1,1,0,4.1,456,4.2,25800,,,"Economical, Prompt Service, Mouth Watering Food, Good Quantity, Reasonable Price, Awesome Food",400,Bangalore,,,4.15,26256,13338.0,144,0.7922566562311515,4,2521.7708333333335,3.872916666666667
King,https://www.zomato.com/bangalore/king-electronic-city,"north indian, chinese","Electronic City, Bangalore",Opens at 7pm,"320, Bangalore Urban, Electronic City, Bangalore",+919886377318,1,1,1,0,3.9,342,3.7,23600,,"Paneer Punjabi Masala, Jeera Rice, Gulab Jamun, Roti","Plenty of Vegetarian Options, Cute Little Place, Inexpensive, Great Recommendations, Reasonable Price, Nice Food",500,Bangalore,,,3.8,23942,12156.0,144,0.9903208202889393,2,2521.7708333333335,3.872916666666667
Garhwali Tadka,https://www.zomato.com/bangalore/garhwali-tadka-electronic-city-bangalore,"north indian, chinese, fast food, beverages, biryani, shake","Electronic City, Bangalore","10am – 3pm, 6pm – 10:30pm (Today)","150, Muni Redy Building, Neotown Road, Near Smondo 2.0, Electronic City, Bangalore",+918105844846,1,1,1,0,3.8,32,4.1,1415,,,"Wonderful Presentation, Worth the Money, Food Presentation, Customizable Food, Great Portions, Elaborate Menu",600,Bangalore,,,3.9499999999999997,1447,928.5,144,1.1883849843467271,6,2521.7708333333335,3.872916666666667
Godavari Delights,https://www.zomato.com/bangalore/godavari-delights-electronic-city,"andhra, north indian, biryani, chinese","Electronic City, Bangalore",11am – 1am (Today),"Opposite Velankani Tech Park, Electronic City Phase 1, Electronic City, Bangalore",+919901664269,1,1,1,0,3.8,149,3.7,8544,,,"Reasonable Prices, Meals, Food Taste, Great Place, Quantity, Delicious Food",450,Bangalore,,,3.75,8693,4531.5,144,0.8912887382600454,4,2521.7708333333335,3.872916666666667
Swad 'E' Punjab,https://www.zomato.com/bangalore/swad-e-punjab-electronic-city-bangalore,"north indian, chinese, fast food, italian, beverages","Electronic City, Bangalore",8:30am – 1am (Today),"Konappana Agrahara, Electronic City, Bangalore",+918028520101,1,1,1,0,3.5,74,3.6,2188,,,"Pocket Friendly, Great Recommendations, Extensive Menu, Tasty Food, Great Portions, Delicious Food",900,Bangalore,,,3.55,2262,1311.0,144,1.7825774765200908,5,2521.7708333333335,3.872916666666667
The Rasoiya Street,https://www.zomato.com/bangalore/the-rasoiya-street-electronic-city,"north indian, continental, mexican, chinese, desserts, beverages","Electronic City, Bangalore","11am – 3:30pm, 6:30pm – 11pm (Today)","Florus, 3rd Floor, Neeladri Road, Near Apollo Clinic, Electronic City, Bangalore",+917568921415,1,1,1,1,4.3,1457,3.9,6045,,"Baked Cannelloni, Dahi Ke Sholey, Almond Soup, Pink Pasta, Cheese Garlic Naan, Sizzling Brownie","Value for Money Experience, Amazing Food and Experience, Affordable, Themed Decor, Serving Size, Gastronomical Experience",900,Bangalore,,,4.1,7502,3946.0,144,1.7825774765200908,6,2521.7708333333335,3.872916666666667
Shyam's LUNCHBOX,https://www.zomato.com/bangalore/shyams-lunchbox-bommasandra-bangalore,"biryani, chinese, north indian","Bommasandra, Bangalore",24 Hours (Today),"Shop 03, PS Complex, Near Priyadarshini Petrol Pump, Bommasandra, Industrial Area, Bommasandra, Bangalore",+919902030456,1,1,1,0,3.2,1,4.1,109,,,,500,Bangalore,,,3.65,110,260.0,26,0.9903208202889393,3,841.6730769230769,3.819230769230769
Sri Pillaiyar Bhavan,https://www.zomato.com/bangalore/sri-pillaiyar-bhavan-electronic-city-bangalore,"south indian, healthy food, beverages","Electronic City, Bangalore",Opens at 7pm,"Phase 1, Electronic City, Bangalore",+917022167885,1,1,1,0,3.9,8,3.9,1142,,,,400,Bangalore,,,3.9,1150,770.0,144,0.7922566562311515,3,2521.7708333333335,3.872916666666667
Andhra Kitchen,https://www.zomato.com/bangalore/andhra-kitchen-electronic-city,"andhra, biryani","Electronic City, Bangalore",,"Vinayaka Layout, Electronic City, Bangalore",+917899968877,1,1,1,0,3.3,59,4.0,3195,,,,400,Bangalore,,,3.65,3254,1827.0,144,0.7922566562311515,2,2521.7708333333335,3.872916666666667
Fishing Boat - Hotel Goyal Residency,https://www.zomato.com/bangalore/fishing-boat-hotel-goyal-residency-electronic-city,"north indian, biryani, chinese, kebab, mangalorean","Electronic City, Bangalore","11:30am – 4pm, 6:30pm – 11:30pm (Today)","17-C Keonics, 1st Phase, Opposite Symbiosis College, Electronic City, Bangalore",+919535578682,1,1,1,0,4.1,465,4.0,9712,,"Crab Sukha, Murgh Ghee Roast, Chicken Sukka, Neer Dosa, Sea Food, Seafood","Themed Decor, Gastronomical Experience, Packed on Weekends, Courteous Staff, Combo, Main Course",900,Bangalore,,,4.05,10177,5288.5,144,1.7825774765200908,5,2521.7708333333335,3.872916666666667
Dash Of Delite,https://www.zomato.com/bangalore/dash-of-delite-electronic-city-bangalore,"north indian, chinese","Electronic City, Bangalore",Opens at 7pm,"2nd Floor, Sai Arcade, 9th Cross Road, Ananth Nagar, Electronic City, Bangalore",+919739994447,1,1,1,0,4.1,175,3.9,110,,,"Best in Service, Sanitised Service, Nice Concept, Served Quickly, Good Music, Family Crowd",600,Bangalore,,,4.0,285,337.5,144,1.1883849843467271,2,2521.7708333333335,3.872916666666667
Gourmet,https://www.zomato.com/bangalore/gourmet-electronic-city,"north indian, chinese, continental, south indian","Electronic City, Bangalore","7:30am – 10:30am, 11:30am – 10:30pm (Today)","E 39, Starlit Suites, Neotown, Phase 1, Electronic City, Bangalore",+917022009673,1,0,1,0,3.6,26,4.0,124,,,"Worth the Money, Great Portions, Nice Place, Food, Service, Taste",800,Bangalore,,,3.8,150,275.0,144,1.584513312462303,4,2521.7708333333335,3.872916666666667
Pure Punjabi,https://www.zomato.com/bangalore/pure-punjabi-electronic-city,"chinese, north indian","Electronic City, Bangalore",Opens at 7pm,"8 Cross Road, Neeladri Nagar, Phase 1, Electronic City, Bangalore",+919606873023,1,1,1,0,3.0,136,3.7,6510,,,,350,Bangalore,,,3.35,6646,3508.0,144,0.6932245742022576,2,2521.7708333333335,3.872916666666667
Desi Golden Restaurant,https://www.zomato.com/bangalore/desi-golden-restaurant-electronic-city-bangalore,"chinese, north indian, biryani","Electronic City, Bangalore",10am – 11pm (Today),"2nd Cross Road, Kamadhenu Layout, GS Palaya, Phase II, Near Electronic City, Bangalore",+916360717857,1,1,1,0,3.7,27,3.9,380,,,"Student Crowd, Elaborate Menu, Customizable Food, Fresh Food, Good Quality, Packaging",350,Bangalore,,,3.8,407,398.5,144,0.6932245742022576,3,2521.7708333333335,3.872916666666667
Krun Tummy,https://www.zomato.com/bangalore/krun-tummy-1-electronic-city-bangalore,"north indian, chinese","Electronic City, Bangalore",11am – 11pm (Today),"53/6, 1 Ramakrishna Reddy Building, Abbaiah Reddy St. Doddathogur, Electronic City, Bangalore",+918088554272,1,1,1,0,3.7,28,3.9,810,,,"Hygiene, Customizable Food, Elaborate Menu, Best Place, Fresh Food, Great Portions",300,Bangalore,,,3.8,838,614.0,144,0.5941924921733636,2,2521.7708333333335,3.872916666666667
Urban Desi Pendu,https://www.zomato.com/bangalore/urban-desi-pendu-electronic-city-bangalore,"street food, fast food","Electronic City, Bangalore",,"Shop 8, Bettadasnapura Road, Easy Hyper Market, Near Thogur Circle, Electronic City, Bangalore",+919844585883,1,1,0,0,3.2,4,4.1,61,,,,150,Bangalore,,,3.65,65,237.49999999999997,144,0.2970962460866818,2,2521.7708333333335,3.872916666666667
Pattikattan Biriyani,https://www.zomato.com/bangalore/pattikattan-biriyani-electronic-city-bangalore,"biryani, south indian","Electronic City, Bangalore",11am – 11pm (Today),"Shop 05, Ajmeera Avenue, Neeladri Road, Near Wiprogate, Phase I, Electronic City, Bangalore",+918095377803,1,1,1,0,3.6,124,3.9,2371,,,"Good Crowd, Mouth Watering Food, Polite Staff, Packaging, Menu, Ambience",300,Bangalore,,,3.75,2495,1442.5,144,0.5941924921733636,2,2521.7708333333335,3.872916666666667
Delish- The Taste Of Odisha,https://www.zomato.com/bangalore/delish-the-taste-of-odisha-1-electronic-city-bangalore,"odia, north indian, chinese","Electronic City, Bangalore","12:30pm – 4pm, 6pm – 10:30pm (Today)","Shop 101, Huskur Post, Anekal, Rayasandra, Electronic City, Bangalore",+917325963501,1,1,1,0,3.9,7,3.4,54,,,,300,Bangalore,,,3.65,61,200.5,144,0.5941924921733636,3,2521.7708333333335,3.872916666666667
Satkar Restaurant,https://www.zomato.com/bangalore/satkar-restaurant-electronic-city,"north indian, chinese, south indian","Electronic City, Bangalore",7am – 4am (Today),"591, Doodatogur Village, Near Velankani, Opposite BWSSB Phase 1, Electronic City, Bangalore",+919972858554,1,1,1,0,3.2,93,3.8,7817,,,,350,Bangalore,,,3.5,7910,4145.0,144,0.6932245742022576,3,2521.7708333333335,3.872916666666667
